chr1	1	10000000	1	100000
chr1	1	10000000	100001	200000
chr1	1	10000000	200001	300000
chr1	1	10000000	300001	400000
chr1	1	10000000	400001	500000
chr1	1	10000000	500001	600000
chr1	1	10000000	600001	700000
chr1	1	10000000	700001	800000
chr1	1	10000000	800001	900000
chr1	1	10000000	900001	1000000
chr1	1	10000000	1000001	1100000
chr1	1	10000000	1100001	1200000
chr1	1	10000000	1200001	1300000
chr1	1	10000000	1300001	1400000
chr1	1	10000000	1400001	1500000
chr1	1	10000000	1500001	1600000
chr1	1	10000000	1600001	1700000
chr1	1	10000000	1700001	1800000
chr1	1	10000000	1800001	1900000
chr1	1	10000000	1900001	2000000
chr1	1	10000000	2000001	2100000
chr1	1	10000000	2100001	2200000
chr1	1	10000000	2200001	2300000
chr1	1	10000000	2300001	2400000
chr1	1	10000000	2400001	2500000
chr1	1	10000000	2500001	2600000
chr1	1	10000000	2600001	2700000
chr1	1	10000000	2700001	2800000
chr1	1	10000000	2800001	2900000
chr1	1	10000000	2900001	3000000
chr1	1	10000000	3000001	3100000
chr1	1	10000000	3100001	3200000
chr1	1	10000000	3200001	3300000
chr1	1	10000000	3300001	3400000
chr1	1	10000000	3400001	3500000
chr1	1	10000000	3500001	3600000
chr1	1	10000000	3600001	3700000
chr1	1	10000000	3700001	3800000
chr1	1	10000000	3800001	3900000
chr1	1	10000000	3900001	4000000
chr1	1	10000000	4000001	4100000
chr1	1	10000000	4100001	4200000
chr1	1	10000000	4200001	4300000
chr1	1	10000000	4300001	4400000
chr1	1	10000000	4400001	4500000
chr1	1	10000000	4500001	4600000
chr1	1	10000000	4600001	4700000
chr1	1	10000000	4700001	4800000
chr1	1	10000000	4800001	4900000
chr1	1	10000000	4900001	5000000
chr1	1	10000000	5000001	5100000
chr1	1	10000000	5100001	5200000
chr1	1	10000000	5200001	5300000
chr1	1	10000000	5300001	5400000
chr1	1	10000000	5400001	5500000
chr1	1	10000000	5500001	5600000
chr1	1	10000000	5600001	5700000
chr1	1	10000000	5700001	5800000
chr1	1	10000000	5800001	5900000
chr1	1	10000000	5900001	6000000
chr1	1	10000000	6000001	6100000
chr1	1	10000000	6100001	6200000
chr1	1	10000000	6200001	6300000
chr1	1	10000000	6300001	6400000
chr1	1	10000000	6400001	6500000
chr1	1	10000000	6500001	6600000
chr1	1	10000000	6600001	6700000
chr1	1	10000000	6700001	6800000
chr1	1	10000000	6800001	6900000
chr1	1	10000000	6900001	7000000
chr1	1	10000000	7000001	7100000
chr1	1	10000000	7100001	7200000
chr1	1	10000000	7200001	7300000
chr1	1	10000000	7300001	7400000
chr1	1	10000000	7400001	7500000
chr1	1	10000000	7500001	7600000
chr1	1	10000000	7600001	7700000
chr1	1	10000000	7700001	7800000
chr1	1	10000000	7800001	7900000
chr1	1	10000000	7900001	8000000
chr1	1	10000000	8000001	8100000
chr1	1	10000000	8100001	8200000
chr1	1	10000000	8200001	8300000
chr1	1	10000000	8300001	8400000
chr1	1	10000000	8400001	8500000
chr1	1	10000000	8500001	8600000
chr1	1	10000000	8600001	8700000
chr1	1	10000000	8700001	8800000
chr1	1	10000000	8800001	8900000
chr1	1	10000000	8900001	9000000
chr1	1	10000000	9000001	9100000
chr1	1	10000000	9100001	9200000
chr1	1	10000000	9200001	9300000
chr1	1	10000000	9300001	9400000
chr1	1	10000000	9400001	9500000
chr1	1	10000000	9500001	9600000
chr1	1	10000000	9600001	9700000
chr1	1	10000000	9700001	9800000
chr1	1	10000000	9800001	9900000
chr1	1	10000000	9900001	10000000
chr1	10000001	20000000	10000001	10100000
chr1	10000001	20000000	10100001	10200000
chr1	10000001	20000000	10200001	10300000
chr1	10000001	20000000	10300001	10400000
chr1	10000001	20000000	10400001	10500000
chr1	10000001	20000000	10500001	10600000
chr1	10000001	20000000	10600001	10700000
chr1	10000001	20000000	10700001	10800000
chr1	10000001	20000000	10800001	10900000
chr1	10000001	20000000	10900001	11000000
chr1	10000001	20000000	11000001	11100000
chr1	10000001	20000000	11100001	11200000
chr1	10000001	20000000	11200001	11300000
chr1	10000001	20000000	11300001	11400000
chr1	10000001	20000000	11400001	11500000
chr1	10000001	20000000	11500001	11600000
chr1	10000001	20000000	11600001	11700000
chr1	10000001	20000000	11700001	11800000
chr1	10000001	20000000	11800001	11900000
chr1	10000001	20000000	11900001	12000000
chr1	10000001	20000000	12000001	12100000
chr1	10000001	20000000	12100001	12200000
chr1	10000001	20000000	12200001	12300000
chr1	10000001	20000000	12300001	12400000
chr1	10000001	20000000	12400001	12500000
chr1	10000001	20000000	12500001	12600000
chr1	10000001	20000000	12600001	12700000
chr1	10000001	20000000	12700001	12800000
chr1	10000001	20000000	12800001	12900000
chr1	10000001	20000000	12900001	13000000
chr1	10000001	20000000	13000001	13100000
chr1	10000001	20000000	13100001	13200000
chr1	10000001	20000000	13200001	13300000
chr1	10000001	20000000	13300001	13400000
chr1	10000001	20000000	13400001	13500000
chr1	10000001	20000000	13500001	13600000
chr1	10000001	20000000	13600001	13700000
chr1	10000001	20000000	13700001	13800000
chr1	10000001	20000000	13800001	13900000
chr1	10000001	20000000	13900001	14000000
chr1	10000001	20000000	14000001	14100000
chr1	10000001	20000000	14100001	14200000
chr1	10000001	20000000	14200001	14300000
chr1	10000001	20000000	14300001	14400000
chr1	10000001	20000000	14400001	14500000
chr1	10000001	20000000	14500001	14600000
chr1	10000001	20000000	14600001	14700000
chr1	10000001	20000000	14700001	14800000
chr1	10000001	20000000	14800001	14900000
chr1	10000001	20000000	14900001	15000000
chr1	10000001	20000000	15000001	15100000
chr1	10000001	20000000	15100001	15200000
chr1	10000001	20000000	15200001	15300000
chr1	10000001	20000000	15300001	15400000
chr1	10000001	20000000	15400001	15500000
chr1	10000001	20000000	15500001	15600000
chr1	10000001	20000000	15600001	15700000
chr1	10000001	20000000	15700001	15800000
chr1	10000001	20000000	15800001	15900000
chr1	10000001	20000000	15900001	16000000
chr1	10000001	20000000	16000001	16100000
chr1	10000001	20000000	16100001	16200000
chr1	10000001	20000000	16200001	16300000
chr1	10000001	20000000	16300001	16400000
chr1	10000001	20000000	16400001	16500000
chr1	10000001	20000000	16500001	16600000
chr1	10000001	20000000	16600001	16700000
chr1	10000001	20000000	16700001	16800000
chr1	10000001	20000000	16800001	16900000
chr1	10000001	20000000	16900001	17000000
chr1	10000001	20000000	17000001	17100000
chr1	10000001	20000000	17100001	17200000
chr1	10000001	20000000	17200001	17300000
chr1	10000001	20000000	17300001	17400000
chr1	10000001	20000000	17400001	17500000
chr1	10000001	20000000	17500001	17600000
chr1	10000001	20000000	17600001	17700000
chr1	10000001	20000000	17700001	17800000
chr1	10000001	20000000	17800001	17900000
chr1	10000001	20000000	17900001	18000000
chr1	10000001	20000000	18000001	18100000
chr1	10000001	20000000	18100001	18200000
chr1	10000001	20000000	18200001	18300000
chr1	10000001	20000000	18300001	18400000
chr1	10000001	20000000	18400001	18500000
chr1	10000001	20000000	18500001	18600000
chr1	10000001	20000000	18600001	18700000
chr1	10000001	20000000	18700001	18800000
chr1	10000001	20000000	18800001	18900000
chr1	10000001	20000000	18900001	19000000
chr1	10000001	20000000	19000001	19100000
chr1	10000001	20000000	19100001	19200000
chr1	10000001	20000000	19200001	19300000
chr1	10000001	20000000	19300001	19400000
chr1	10000001	20000000	19400001	19500000
chr1	10000001	20000000	19500001	19600000
chr1	10000001	20000000	19600001	19700000
chr1	10000001	20000000	19700001	19800000
chr1	10000001	20000000	19800001	19900000
chr1	10000001	20000000	19900001	20000000
chr1	20000001	30000000	20000001	20100000
chr1	20000001	30000000	20100001	20200000
chr1	20000001	30000000	20200001	20300000
chr1	20000001	30000000	20300001	20400000
chr1	20000001	30000000	20400001	20500000
chr1	20000001	30000000	20500001	20600000
chr1	20000001	30000000	20600001	20700000
chr1	20000001	30000000	20700001	20800000
chr1	20000001	30000000	20800001	20900000
chr1	20000001	30000000	20900001	21000000
chr1	20000001	30000000	21000001	21100000
chr1	20000001	30000000	21100001	21200000
chr1	20000001	30000000	21200001	21300000
chr1	20000001	30000000	21300001	21400000
chr1	20000001	30000000	21400001	21500000
chr1	20000001	30000000	21500001	21600000
chr1	20000001	30000000	21600001	21700000
chr1	20000001	30000000	21700001	21800000
chr1	20000001	30000000	21800001	21900000
chr1	20000001	30000000	21900001	22000000
chr1	20000001	30000000	22000001	22100000
chr1	20000001	30000000	22100001	22200000
chr1	20000001	30000000	22200001	22300000
chr1	20000001	30000000	22300001	22400000
chr1	20000001	30000000	22400001	22500000
chr1	20000001	30000000	22500001	22600000
chr1	20000001	30000000	22600001	22700000
chr1	20000001	30000000	22700001	22800000
chr1	20000001	30000000	22800001	22900000
chr1	20000001	30000000	22900001	23000000
chr1	20000001	30000000	23000001	23100000
chr1	20000001	30000000	23100001	23200000
chr1	20000001	30000000	23200001	23300000
chr1	20000001	30000000	23300001	23400000
chr1	20000001	30000000	23400001	23500000
chr1	20000001	30000000	23500001	23600000
chr1	20000001	30000000	23600001	23700000
chr1	20000001	30000000	23700001	23800000
chr1	20000001	30000000	23800001	23900000
chr1	20000001	30000000	23900001	24000000
chr1	20000001	30000000	24000001	24100000
chr1	20000001	30000000	24100001	24200000
chr1	20000001	30000000	24200001	24300000
chr1	20000001	30000000	24300001	24400000
chr1	20000001	30000000	24400001	24500000
